id,mvir,f_sub
3058649315,1550000062464.0,0.04070967462265218
3058649591,1338999963648.0,0.0809186020833107
3058649653,1244999974912.0,0.03963052473755069
3058649812,1325999980544.0,0.0
3058650040,1515999985664.0,0.030936677611812805
3058650049,1300999962624.0,0.12185011609090694
3058650083,1075999997952.0,0.0131691453633554
3058650159,1336999936000.0,0.0
3058650194,1064000028672.0,0.12001878678084713
3058650210,1188000038912.0,0.009065656160974064
3058650234,1079999987712.0,0.24789814516127076
3058650257,1030000017408.0,0.21334660660006047
3058658359,1128999944192.0,0.13746678793245926
3058659299,1333000011776.0,0.03220480125188017
3058660832,1383999995904.0,0.4191401771479756
3058661045,1412999938048.0,0.013407643492307381
3058661103,1277000024064.0,0.0053367266527619495
3058661120,1100000002048.0,0.07372181862637975
3058661140,1298999934976.0,0.024133950104146245
3058661167,1053000007680.0,0.03934188133129568
3058670877,1568000049152.0,0.050848212610145826
3058673378,1244000026624.0,0.10550643179983663
3058673392,1341999939584.0,0.00751862953669562
3058673443,1282999975936.0,0.0
3058673449,1355000053760.0,0.02403689894300835
3058673512,1252000006144.0,0.01817971313762288
3058673538,1335999987712.0,0.008974550693322814
3058673553,1479000064000.0,0.367484795781591
3058673617,1361000005632.0,0.09474651074973377
3058673676,1128999944192.0,0.016297609308713004
3058673697,1127000047616.0,0.02721472782266506
3058685112,1571999973376.0,0.1459898429203776
3058685130,1292999983104.0,0.006641144563193178
3058685181,1160000045056.0,0.012689654679530102
3058685225,1125999968256.0,0.20334548193872024
3058696844,1059000025088.0,0.08121813165099104
3058697331,1553000038400.0,0.18834514219159468
3058697459,1439999983616.0,0.02640416741153186
3058697518,1419000020992.0,0.0
3058697543,1495999971328.0,0.0
3058697638,1087000018944.0,0.043882244651973094
3058709321,1185000062976.0,0.29619405645475366
3058709671,1403000061952.0,0.007968638462100434
3058709754,1579000004608.0,0.11471184414402015
3058709822,1059000025088.0,0.03140698625501561
3058709837,1285999951872.0,0.017060654423868723
3058709861,1348000022528.0,0.0
3058709881,1193000042496.0,0.03541491771249594
3058723039,1365000060928.0,0.0
3058723229,1521999937536.0,0.041465176829225237
3058723280,1414999965696.0,0.024944877970112436
3058723301,1021000024064.0,0.04725758885680057
3058723326,1338999963648.0,0.21377148775729732
3058723342,1394999951360.0,0.0764100341022108
3058723354,1381999968256.0,0.028500724428890737
3058723359,1332000063488.0,0.08554804329784221
3058723461,1137000054784.0,0.0537027218592349
3058723481,1105000005632.0,0.09671492943285205
3058723556,1041999986688.0,0.0
3058735081,1401000034304.0,0.0
3058736402,1150999986176.0,0.019183319083570984
3058736832,1492999995392.0,0.04372940367682859
3058736871,1064000028672.0,0.47955825041551303
3058736970,1251000057856.0,0.019064747626690616
3058747715,1323000004608.0,0.04852607654149043
3058748405,1343000018944.0,0.07570960286355717
3058748662,1277000024064.0,0.048137037877549194
3058748754,1328000008192.0,0.06250376906021772
3058748788,1239000023040.0,0.03256819790284804
3058748819,1229999964160.0,0.03236260350559001
3058748822,1072000008192.0,0.01093283525973714
3058748862,1092000022528.0,0.007613552839269122
3058748873,1094999998464.0,0.05339725906303031
3058760305,1373000040448.0,0.009031318015077384
3058761008,1254000033792.0,0.0
3058762102,1135000027136.0,0.05740264179940257
3058762129,1247000002560.0,0.06153327830831981
3058762143,1525000044544.0,0.05434098311044935
3058762214,1105999953920.0,0.3473707382340358
3058762241,1058000011264.0,0.05681474431761694
3058762292,1241999998976.0,0.0
3058762373,1138999951360.0,0.0
3058762385,1130999971840.0,0.022891248046523028
3058771002,1541000003584.0,0.04085853286798379
3058772378,1145999982592.0,0.12119546644133568
3058772922,1114000064512.0,0.0
3058773469,1196999966720.0,0.15716039676382457
3058773553,1363999981568.0,0.028976539793325207
3058773603,1234000019456.0,0.04849270588049102
3058773721,1051999993856.0,0.04988022781983281
3058773723,1132999999488.0,0.25057368583256284
3058781919,1269999992832.0,0.0
3058782832,1371000012800.0,0.010835885739825428
3058783325,1032999993344.0,0.021904163084021402
3058784066,1403000061952.0,0.0
3058784089,1125000019968.0,0.007026666485059132
3058784100,1315999973376.0,0.07560790368159942
3058784107,1239999971328.0,0.024290324381009823
3058784140,1002000023552.0,0.025842315400560666
3058784156,1007999975424.0,0.3649503906121238
3058788398,1100999950336.0,0.0
3058789983,1150000037888.0,0.01208695634612991
3058790770,1203999997952.0,0.06078903547881723
3058791667,1454999994368.0,0.009835051320543648
3058791904,1427000000512.0,0.0
3058791963,1148999958528.0,0.07829417657007492
3058793054,1191000014848.0,0.04497313367946172
3058803916,1386000023552.0,0.0061955264517193085
3058804252,1269999992832.0,0.005688189008482629
3058804615,1574999949312.0,0.05451683072720579
3058804705,1117000040448.0,0.00927484345286583
3058804791,1442000011264.0,0.0427205269339778
3058804879,1280000000000.0,0.0286445312
3058804881,1332000063488.0,0.0
3058804911,1054000021504.0,0.04823529167623177
3058804937,1189999935488.0,0.031840336892507405
3058804977,1209000001536.0,0.015558312105957347
3058818590,1137000054784.0,0.006473174710091114
3058819266,1118999937024.0,0.8093673614537256
3058820130,1017999982592.0,0.027577601980423277
3058820241,1350999998464.0,0.13307919174271624
3058820251,1112999985152.0,0.009065588965503921
3058820267,1221000036352.0,0.01796887638558182
3058820272,1269000044544.0,0.06508273932620524
3058820344,1056999997440.0,0.10251656380552734
3058833456,1173999976448.0,0.01775979581795461
3058833927,1336999936000.0,0.15097980491152393
3058833973,1110000009216.0,0.09221621406678862
3058834180,1092999970816.0,0.05362305712436898
3058834226,1201999970304.0,0.3248311275725334
3058834394,1548999983104.0,0.009766946482261025
3058834469,1412999938048.0,0.14295118314516045
3058834552,1368000036864.0,0.1176681242677502
3058834610,1175000055808.0,0.00951489338297262
3058834614,1021999972352.0,0.04534246873349176
3058834659,1021000024064.0,0.26698333947826924
3058834685,1048000004096.0,0.0
3058847153,1553999986688.0,0.11787644970989145
3058848924,1333999960064.0,0.014510494947144773
3058849663,1368000036864.0,0.0356666645827369
3058849678,1305999966208.0,0.03725345027478453
3058849695,1323999952896.0,0.05291540915749806
3058849706,1256000061440.0,0.0
3058849727,1211000029184.0,0.5864929603730714
3058849749,1176999952384.0,0.05141291751918223
3058849769,1163999969280.0,0.007610824778182592
3058859850,1490000019456.0,0.026984563105361303
3058860231,1132999999488.0,0.0
3058860325,1361000005632.0,0.01101396037176295
3058860387,1457999970304.0,0.5951522057898765
3058860432,1421000048640.0,0.0
3058860492,1072000008192.0,0.13723414056322567
3058860503,1246000054272.0,0.5168098254764825
3058860538,1153999962112.0,0.0
3058860629,1044000014336.0,0.11175286920872689
3058873235,1153000013824.0,0.02376409293970961
3058873930,1209999949824.0,0.0
3058874163,1247999950848.0,0.12493829743346731
3058874256,1100000002048.0,0.12403636759452139
3058874405,1386999971840.0,0.03075198309010515
3058874436,1454999994368.0,0.14031615737612413
3058874454,1193000042496.0,0.3138491186644324
3058874460,1515999985664.0,0.020765172038053763
3058874520,1214000005120.0,0.04546952204876116
3058874666,1093999984640.0,0.010712979572716056
3058886751,1470999953408.0,0.0
3058887705,1017999982592.0,0.024499017346246457
3058887747,1561000017920.0,0.10835362528270534
3058887783,1556000014336.0,0.17965938211851099
3058887798,1554999934976.0,0.0678392350014009
3058887808,1462999973888.0,0.0
3058887845,1307999993856.0,0.024594801632347448
3058900770,1186000011264.0,0.021604553831910882
3058901246,1373999988736.0,0.06387918939121921
3058901356,1515999985664.0,0.04369063285643068
3058901367,1513999958016.0,0.053926027471618454
3058901398,1350000050176.0,0.10357110019793814
3058901486,1015000006656.0,0.19905221708286547
3058901496,1055999983616.0,0.0
3058912374,1559999938560.0,0.04648076917421696
3058912807,1558999990272.0,0.006119948846398244
3058912816,1455999942656.0,0.08940247842218113
3058912859,1356999950336.0,0.26404863457163696
3058912872,1323999952896.0,0.12652115050729024
3058912896,1358000029696.0,0.056307065301844914
3058912906,1305000017920.0,0.027992336682281477
3058912927,1037999996928.0,0.07497110070742892
3058912934,1274999996416.0,0.030784312105357627
3058913047,1093999984640.0,0.019189213636879636
3058913072,1123999940608.0,0.0
3058913111,1018999996416.0,0.013778214486144377
3058929036,1348000022528.0,0.07781899112677579
3058929109,1092000022528.0,0.14426098199092363
3058929132,1384999944192.0,0.02657039818255652
3058929247,1533999972352.0,0.009419817557000727
3058929294,1441000062976.0,0.03140180213077037
3058929329,1289000058880.0,0.11459270318446985
3058929337,1237999943680.0,0.03137560626096458
3058929410,1156999938048.0,0.0
3058929514,1039000010752.0,0.08250818316927047
3058929549,1094999998464.0,0.1543515993836384
3058929556,1112000036864.0,0.0
3058941481,1120000016384.0,0.0
3058942094,1472000032768.0,0.037133152564688084
3058942147,1507000057856.0,0.014021233956726933
3058942163,1247000002560.0,0.035307135619577976
3058942349,1183000035328.0,0.1841927311215885
3058942361,1035000020992.0,0.20599032903946957
3058942387,1025000013824.0,0.0
3058942400,1130999971840.0,0.1537595124260547
3058942404,1063000014848.0,0.056284102378451224
3058942417,1020000010240.0,0.01910686198857425
3058942455,1046999990272.0,0.08410697528385162
3058942462,1072000008192.0,0.11777052184629094
3058956104,1185000062976.0,0.027952740914471044
3058956867,1016000020480.0,0.019452756269298772
3058956910,1416999993344.0,0.0
3058956931,1120999964672.0,0.0
3058956947,1416000045056.0,0.006545197351059031
3058956980,1227999936512.0,0.07702768554587434
3058956985,1041999986688.0,0.0
3058956992,1254000033792.0,0.17903350290119607
3058957010,1132999999488.0,0.0
3058957015,1252999954432.0,0.0
3058957025,1055999983616.0,0.0
3058957033,1081000001536.0,0.024209065053482772
3058957054,1041999986688.0,0.03584452885716158
3058968416,1447999963136.0,0.0
3058968663,1236000047104.0,0.0070574433556360745
3058971174,1503999950848.0,0.06479387990475319
3058971219,1297000038400.0,0.1279853491421454
3058971423,1487999991808.0,0.006137096980023587
3058971520,1088999981056.0,0.08373737672205772
3058971579,1257000009728.0,0.10041686396113345
3058971583,1282000027648.0,0.0
3058971586,1193999990784.0,0.0
3058979852,1135999975424.0,0.019314261150235282
3058980278,1068000018432.0,0.08000936035699201
3058980295,1454999994368.0,0.005807560071964384
3058980485,1305999966208.0,0.006992343409100512
3058980576,1275999944704.0,0.11461443104836957
3058980660,1490999967744.0,0.011515761397352381
3058980745,1335999987712.0,0.04336077759642008
3058980759,1242999947264.0,0.04112148234318785
3058980786,1087999967232.0,0.08618842612520436
3058980796,1251000057856.0,0.02397281950841611
3058980830,1285999951872.0,0.08044323894212457
3058980935,1084999991296.0,0.04358525321600557
3058980985,1041999986688.0,0.20026871018231965
3058994141,1054000021504.0,0.061679315508204935
3058994637,1125000019968.0,0.4734577457084406
3058995788,1032999993344.0,0.007652468525590349
3058995906,1368999985152.0,0.0
3058996336,1348999970816.0,0.009495923395944425
3058996417,1068000018432.0,0.00740168520559189
3058996444,1272999968768.0,0.0980699158451843
3058996529,1053000007680.0,0.02459544123371986
3058996547,1294000062464.0,0.023597369816084925
3058996593,1298999934976.0,0.29634412021976914
3058996617,1168000024576.0,0.0
3059007645,1232999940096.0,0.00718491503520288
3059007754,1581999980544.0,0.011888117142411635
3059007784,1348999970816.0,0.01121497425003544
3059007882,1175000055808.0,0.005915744454343943
3059007971,1012999979008.0,0.008476801565592319
3059007984,1003999985664.0,0.0
3059019530,1280999948288.0,0.024262295661711033
3059019952,1393000054784.0,0.14989948010617868
3059021804,1216000032768.0,0.031050165058016603
3059021831,1383999995904.0,0.14575000459320234
3059021905,1224000012288.0,0.10956699497846467
3059021929,1274000048128.0,0.06472527248108484
3059021937,1350000050176.0,0.4513059285416842
3059021963,1133999947776.0,0.0
3059021995,1325000032256.0,0.1429962222577463
3059022014,1346999943168.0,0.15553082508027308
3059022046,1137000054784.0,0.3512638360495708
3059022076,1231999991808.0,0.006969967422969134
3059022077,1054000021504.0,0.0
3059022126,1147000061952.0,0.1244350448570184
3059033746,1436000059392.0,0.06159748808189554
3059034650,1517000065024.0,0.06558997690644518
3059034977,1219000008704.0,0.07189253450881655
3059035865,1427000000512.0,0.04603573907248052
3059035962,1081000001536.0,0.21285845721466182
3059036052,1165000048640.0,0.0070197420863173775
3059036061,1264000040960.0,0.09466772108418524
3059036120,1150999986176.0,0.017054735329074422
3059036160,1027999989760.0,0.027441634390080093
3059044324,1026000027648.0,0.03334307989681338
3059045719,1343999967232.0,0.09511830174764621
3059046926,1538999975936.0,0.027626381323457596
3059046935,1201999970304.0,0.05522462805320345
3059047021,1002999971840.0,0.08860419260527823
3059047046,1370000064512.0,0.005372262520747883
3059047062,1474000060416.0,0.0049009495955931
3059047072,1333000011776.0,0.04273818292026643
3059047157,1115000012800.0,0.1749183738843451
3059057866,1050999980032.0,0.04694957272834355
3059058161,1312999997440.0,0.017955064041100505
3059058972,1109000060928.0,0.027530206170098825
3059059110,1188999987200.0,0.006648444088393679
3059059149,1295000010752.0,0.019260231599161383
3059059331,1573000052736.0,0.0
3059059466,1439999983616.0,0.00520555561478321
3059059495,1166999945216.0,0.0
3059059505,1525000044544.0,0.00911606539143212
3059059622,1034000007168.0,0.17173886147870004
3059069579,1170000052224.0,0.007805128075542728
3059069590,1176000004096.0,0.03198979471851174
3059070929,1084999991296.0,0.048239630543666125
3059070976,1318999949312.0,0.07780894809399543
3059070999,1158999965696.0,0.18005436943622527
3059071050,1034000007168.0,0.0
3059071082,1370000064512.0,0.22184669245563954
3059071155,1373000040448.0,0.014391843002096675
3059071169,1416000045056.0,0.10607414333666906
3059083219,1148999958528.0,0.07010705297430783
3059083466,1249999978496.0,0.0
3059085198,1459000049664.0,0.0
3059085248,1409999962112.0,0.09122198940157357
3059085301,1374999937024.0,0.027360000322198822
3059085336,1427000000512.0,0.0
3059085362,1290999955456.0,0.026713402229219047
3059085389,1130999971840.0,0.13774624529702412
3059085439,1011000016896.0,0.018872402739002852
3059085518,1004999999488.0,0.022238806108842057
3059095679,1227999936512.0,0.006437296697631183
3059096407,1272000020480.0,0.03268553205235873
3059096755,1189999935488.0,0.012140336416132255
3059098117,1338999963648.0,0.0
3059098192,1158000017408.0,0.0
3059098368,1290000007168.0,0.12628216865023986
3059098410,1348999970816.0,0.016671608485206983
3059098434,1110000009216.0,0.18984685299673099
3059098449,1130999971840.0,0.3730071058177543
3059107160,1021000024064.0,0.045249754576993054
3059109567,1128999944192.0,0.2711452872241596
3059109710,1437999955968.0,0.029290682042925807
3059109733,1300999962624.0,0.04065180943843354
3059109789,1277000024064.0,0.08136256397971124
3059109806,1008999989248.0,0.1332398449401336
3059109920,1097999974400.0,0.05524590176165308
3059118926,1077000011776.0,0.07986072656969367
3059119110,1322000056320.0,0.04258547502691834
3059119745,1194999939072.0,0.0
3059119792,1100000002048.0,0.07074909077736896
3059119815,1318000001024.0,0.041464339391153654
3059119854,1378999992320.0,0.08292240661119948
3059119923,1373999988736.0,0.07969432249321459
3059119941,1505000030208.0,0.0
3059119959,1087999967232.0,0.02555422759316262
3059119968,1128999944192.0,0.06289106099364422
3059120025,1256000061440.0,0.0
3059120034,1188000038912.0,0.30629630479578973
3059132382,1475999956992.0,0.03610433735553885
3059132780,1007999975424.0,0.007842262032471658
3059133095,1029000003584.0,0.2920893972178344
3059133129,1289000058880.0,0.02167571642182608
3059133427,1470999953408.0,0.007878993870223033
3059133510,1533999972352.0,0.019278358376146058
3059133530,1269000044544.0,0.00655161511439311
3059133573,1265999937536.0,0.10388705371974796
3059133622,1257999958016.0,0.014626391585114805
3059133672,1017999982592.0,0.0
3059133683,1054000021504.0,0.0
3059133702,1088999981056.0,0.0684481180245006
3059133711,1100000002048.0,0.034445453434050644
3059133762,1120999964672.0,0.008146298433356318
3059133783,1015000006656.0,0.0
3059133793,1100999950336.0,0.07006358242292257
3059147074,1112000036864.0,0.0
3059147407,1079999987712.0,0.0
3059147418,1115999961088.0,0.01392473143892397
3059147424,1158999965696.0,0.0
3059147433,1049000017920.0,0.0
3059162765,1112999985152.0,0.018242586924407844
3059162789,1353999974400.0,0.02768094397978742
3059163019,1264999989248.0,0.5110007746199845
3059163345,1196000018432.0,0.03031270781377606
3059163361,1001000009728.0,0.14528471758108918
3059163379,1214000005120.0,0.0
3059163392,1096000012288.0,0.019272810294868346
3059163398,1171000000512.0,0.006634500369430517
3059163448,1032999993344.0,0.056727978619149494
3059176570,1068000018432.0,0.008294943497291762
3059177035,1269000044544.0,0.015571316257203538
3059177898,1138999951360.0,0.0
3059178640,1194999939072.0,0.08634226536959125
3059178796,1528000020480.0,0.013915575436524224
3059178899,1209000001536.0,0.03179487302494878
3059178913,1241999998976.0,0.009436392510195544
3059178942,1158000017408.0,0.04507771731890078
3059187268,1332000063488.0,0.015555555582889555
3059187990,1201000022016.0,0.0223597003727967
3059189311,1029000003584.0,0.0702060209177664
3059189403,1525999992832.0,0.02161730040036226
3059189465,1487000043520.0,0.008433086677197086
3059189778,1528999968768.0,0.034493134643093254
3059189797,1366000009216.0,0.1019729118508182
3059189816,1219999956992.0,0.1820901708781427
3059189820,1353000026112.0,0.04855136743549645
3059189882,1335999987712.0,0.18628741843196092
3059189892,1031000031232.0,0.15636274130405323
3059199155,1160999993344.0,0.0
3059200876,1503000002560.0,0.010519627606832836
3059201018,1508999954432.0,0.008038436208280623
3059201049,1490000019456.0,0.009422147570927984
3059201083,1264999989248.0,0.04094071191161623
3059201136,1145000034304.0,0.03262008512925817
3059201171,1016000020480.0,0.14233069168215298
3059213116,1389999947776.0,0.0
3059213661,1341999939584.0,0.0
3059213739,1048000004096.0,0.008062976945585922
3059224896,1089999994880.0,0.25695502306386214
3059224969,1292000034816.0,0.30811764787041485
3059225163,1500000026624.0,0.03625999773507588
3059225198,1156999938048.0,0.10024287546607313
3059225221,1554999934976.0,0.0069260452233821
3059225243,1163999969280.0,0.00819673577646368
3059225805,1227999936512.0,0.005993485651884705
3059234727,1437999955968.0,0.005781641256312397
3059235623,1229000015872.0,0.07075671602680993
3059236272,1132000051200.0,0.1397508821596774
3059236318,1151999934464.0,0.012187501137777843
3059236324,1073999970304.0,0.07677840087151899
3059245340,1234999967744.0,0.031345750221124305
3059245907,1183999983616.0,0.0
3059247043,1502000054272.0,0.06488082854779473
3059247077,1373000040448.0,0.005261471075880567
3059247087,1450999939072.0,0.07401792425483397
3059247109,1188999987200.0,0.0
3059247212,1109000060928.0,0.02039945837069594
3059247246,1078000025600.0,0.0366669769696896
3059247262,1239999971328.0,0.17050484337477007
3059260868,1550000062464.0,0.08327354759122653
3059260903,1074999984128.0,0.07454883950068761
3059260937,1051999993856.0,0.01438117873037829
3059269892,1541000003584.0,0.034763139989233555
3059269917,1318000001024.0,0.0
3059270000,1447000014848.0,0.0
3059270031,1244000026624.0,0.01763665618845793
3059270070,1118999937024.0,0.0
3059270079,1145000034304.0,0.09414847103085663
3059270126,1115000012800.0,0.014302241816081888
3059270136,1078000025600.0,0.07737476803265857
3059285097,1181000007680.0,0.02538526677480199
3059285124,1242999947264.0,0.005482703421670031
3059285152,1345000046592.0,0.014690705477717956
3059285169,1373999988736.0,0.33597526726668514
3059285199,1399999954944.0,0.09754929173370064
3059285206,1523999965184.0,0.007244094653681365
3059285218,1350000050176.0,0.05279999879607945
3059285224,1417999941632.0,0.06901269803958615
3059285317,1115999961088.0,0.07340502048058796
3059285358,1086000005120.0,0.08283609301646336
3059286454,1252999954432.0,0.0
3059297201,1467000029184.0,0.004738241258158941
3059299110,1391000027136.0,0.00695686519857549
3059299386,1370000064512.0,0.031536492763151666
3059299463,1175000055808.0,0.061121694322485515
3059299509,1133999947776.0,0.012619047861567156
3059299523,1285000003584.0,0.005833463018749314
3059299532,1355000053760.0,0.04013283916934211
3059299556,1171000000512.0,0.04504526153453187
3059310214,1302000041984.0,0.02303302473193663
3059310303,1541999951872.0,0.025899481628074095
3059310525,1561999966208.0,0.0
3059311086,1502000054272.0,0.006717709733299905
3059311136,1032999993344.0,0.037608905225871125
3059311162,1419000020992.0,0.053594078011947224
3059311198,1566999969792.0,0.0
3059311207,1053000007680.0,0.008283950860759028
3059311229,1224999960576.0,0.01001632695745606
3059311242,1393000054784.0,0.014773868581929923
3059311249,1419000020992.0,0.48914725703440504
3059311263,1209000001536.0,0.022886682862569112
3059311325,1050000031744.0,0.0
3059311364,1110999957504.0,0.025022503668187503
3059311406,1140999979008.0,0.048375990176607174
3059324378,1075999997952.0,0.04255390366463791
3059324963,1305000017920.0,0.0709195428851508
3059325179,1201000022016.0,0.01815986633821181
3059325282,1178999980032.0,0.015838846639754104
3059325290,1191999963136.0,0.05191275371284543
3059337286,1294000062464.0,0.028125964490834432
3059337483,1528000020480.0,0.044861911189285376
3059337572,1244999974912.0,0.01751485989350426
3059337585,1371000012800.0,0.0
3059337594,1044000014336.0,0.040344826541778324
3059337679,1386000023552.0,0.053001441177279986
3059337700,1335999987712.0,0.0
3059337717,1234999967744.0,0.04987854215456053
3059337760,1160999993344.0,0.041205859020039794
3059337782,1118999937024.0,0.0710187726974783
3059337859,1017999982592.0,0.0
3059352057,1165000048640.0,0.31678537214039443
3059352328,1564999942144.0,0.07124281155899304
