id,pid,mvir,rvir,rs,xoff,voff,x,y,z,x0,v0,cvir,spin,q,vvir,t/|u|,eta,phi_l,gamma_tdyn,tdyn,scale_of_last_mm,rs_klypin
3058455546,-1,1300000014336.0,225.8560028076172,18.365999221801758,9.12987995147705,12.989999771118164,19.330759048461914,21.368940353393555,15.448699951171875,0.04042345657944679,0.08256623148918152,12.297507286071777,0.016019999980926514,0.8280249834060669,157.32823181152344,0.576200008392334,1.152400016784668,2.266925096511841,90.2300033569336,2809598562.887955,0.4203000068664551,20.024900436401367
3058455582,-1,1064999976960.0,211.31500244140625,20.98900032043457,12.587499618530273,11.380000114440918,9.343259811401367,29.636850357055664,14.046279907226562,0.059567466378211975,0.07730040699243546,10.067893028259277,0.045729998499155045,0.5901800394058228,147.2178497314453,0.5835999846458435,1.167199969291687,1.7233179807662964,-36.88999938964844,2809242010.8718176,0.20229999721050262,19.0049991607666
3058455633,-1,1058000011264.0,210.86300659179688,34.45600128173828,9.049799919128418,7.789999961853027,25.1430606842041,18.658859252929688,18.73900032043457,0.04291791096329689,0.05303272604942322,6.119775772094727,0.04196000099182129,0.7882750034332275,146.8904266357422,0.567799985408783,1.135599970817566,0.7217845916748047,-46.849998474121094,2809481982.0912347,0.65829998254776,32.479000091552734
3058466072,-1,1459000049664.0,234.74600219726562,19.97800064086914,10.91189956665039,22.1200008392334,6.438409805297852,14.59949016571045,25.96693992614746,0.046483855694532394,0.13530248403549194,11.750225067138672,0.023509999737143517,0.637024998664856,163.4855499267578,0.6033999919891357,1.2067999839782715,1.3407270908355713,111.19999694824219,2810205709.1400347,0.11429999768733978,19.366600036621094
3058466152,-1,1429999976448.0,233.13400268554688,19.878999710083008,6.386099815368652,10.479999542236328,1.0830700397491455,28.726640701293945,22.008129119873047,0.027392400428652763,0.06452755630016327,11.727652549743652,0.04019999876618385,0.7387750148773193,162.41122436523438,0.5491999983787537,1.0983999967575073,0.6303815245628357,34.900001525878906,2809369759.4551396,0.14429999887943268,21.004899978637695
3058466163,-1,1254999982080.0,223.21299743652344,19.55900001525879,5.382969856262207,5.110000133514404,18.4124698638916,33.95814895629883,29.448949813842773,0.024115843698382378,0.03286305442452431,11.412290573120117,0.03310000151395798,0.8451550006866455,155.49375915527344,0.5659999847412109,1.1319999694824219,1.111938238143921,27.90999984741211,2809478985.8558054,0.4562999904155731,19.740699768066406
3058466191,-1,1062000001024.0,211.17100524902344,23.413999557495117,5.694509983062744,5.699999809265137,15.122440338134766,26.26211929321289,25.753799438476562,0.026966344565153122,0.038759563118219376,9.01900577545166,0.03353000059723854,0.8652850389480591,147.0604705810547,0.553600013256073,1.107200026512146,1.1631474494934082,8.973999977111816,2810332095.7981615,0.1623000055551529,21.364900588989258
3058466211,-1,1100999950336.0,213.66900634765625,57.78200149536133,23.190799713134766,26.190000534057617,27.719890594482422,28.24898910522461,30.858110427856445,0.10853609442710876,0.17593885958194733,3.6978471279144287,0.04755000025033951,0.5770400166511536,148.85853576660156,0.6050000190734863,1.2100000381469727,1.6684620380401611,-25.920000076293945,2809228664.0049033,0.18629999458789825,47.204200744628906
3058478276,-1,1110000009216.0,214.25900268554688,39.08599853515625,12.04010009765625,18.520000457763672,7.745160102844238,22.839080810546875,35.823360443115234,0.056194137781858444,0.12407898902893066,5.4817328453063965,0.02476000040769577,0.6189050078392029,149.259765625,0.6003999710083008,1.2007999420166016,1.4785938262939453,62.0,2809413341.06139,0.7843000292778015,37.16590118408203
3058478323,-1,1488999940096.0,236.30599975585938,28.250999450683594,7.001440048217773,12.229999542236328,8.109910011291504,13.951680183410645,44.02281951904297,0.029628701508045197,0.07429603487253189,8.364518165588379,0.048909999430179596,0.701894998550415,164.6117401123047,0.5565999746322632,1.1131999492645264,1.6111582517623901,57.33000183105469,2809527198.00772,0.09629999846220016,27.654199600219727
3058478336,-1,1583000059904.0,241.21600341796875,31.143999099731445,8.46837043762207,18.969999313354492,2.927989959716797,18.066049575805664,35.51531982421875,0.035107001662254333,0.11292213946580887,7.745183944702148,0.0412600003182888,0.7272149920463562,167.99185180664062,0.5938000082969666,1.187600016593933,1.3817733526229858,134.10000610351562,2810199716.669175,0.38429999351501465,29.243099212646484
3058478378,-1,1467000029184.0,235.16099548339844,24.711000442504883,4.7900800704956055,6.659999847412109,11.81464958190918,30.59653091430664,40.14691162109375,0.020369363948702812,0.04066221043467522,9.516449928283691,0.04075999930500984,0.8681650161743164,163.78843688964844,0.5934000015258789,1.1868000030517578,2.3686094284057617,98.19000244140625,2809967917.0009294,0.09629999846220016,24.37529945373535
3058478411,-1,1396999979008.0,231.35000610351562,18.389999389648438,6.194630146026611,3.4200000762939453,11.438309669494629,30.96622085571289,46.09642028808594,0.026776010170578957,0.021223248913884163,12.580207824707031,0.026119999587535858,0.7257950305938721,161.14404296875,0.5464000105857849,1.0928000211715698,1.6957913637161255,36.88999938964844,2809794407.7310443,0.2222999930381775,17.963899612426758
3058478418,-1,1327000059904.0,227.4320068359375,33.345001220703125,11.015800476074219,12.430000305175781,25.495370864868164,26.71346092224121,31.900049209594727,0.048435576260089874,0.07847125828266144,6.820572853088379,0.024609999731183052,0.7850949764251709,158.40194702148438,0.5932000279426575,1.186400055885315,1.4219704866409302,39.369998931884766,2810025935.0142508,0.41429999470710754,31.969200134277344
3058478434,-1,1063000014848.0,211.17999267578125,21.132999420166016,15.904199600219727,26.1299991607666,10.065389633178711,31.44856071472168,43.978118896484375,0.07531110942363739,0.17760218679904938,9.992901802062988,0.023080000653862953,0.7368500232696533,147.12655639648438,0.6177999973297119,1.2355999946594238,1.6641249656677246,118.0999984741211,2809189168.1742387,0.12030000239610672,18.177799224853516
3058478443,-1,1239999971328.0,222.3280029296875,24.50200080871582,2.219949960708618,10.789999961853027,10.258779525756836,14.01764965057373,33.15562057495117,0.009985022246837616,0.06967177242040634,9.073871612548828,0.020500000566244125,0.6609799861907959,154.86903381347656,0.5726000070571899,1.1452000141143799,1.110586166381836,57.83000183105469,2809628525.242253,0.2102999985218048,24.832199096679688
3058478461,-1,1178999980032.0,218.61700439453125,27.343000411987305,12.270600318908691,32.5099983215332,26.903860092163086,13.866530418395996,47.719940185546875,0.05612829700112343,0.21347704529762268,7.995355129241943,0.04780000075697899,0.7206500172615051,152.28802490234375,0.6159999966621399,1.2319999933242798,1.0618705749511719,81.73999786376953,2809554436.5116267,0.2703000009059906,26.05929946899414
3058478559,-1,1120000016384.0,214.9320068359375,18.50200080871582,15.758299827575684,28.06999969482422,10.442910194396973,30.67190933227539,42.07299041748047,0.07331760227680206,0.18751373887062073,11.616689682006836,0.04596000164747238,0.5102249979972839,149.69569396972656,0.6442000269889832,1.2884000539779663,1.7010494470596313,123.30000305175781,2810031110.329993,0.3783000111579895,20.51110076904297
3058489044,-1,1120000016384.0,214.92300415039062,27.458999633789062,8.1622896194458,25.420000076293945,5.751780033111572,31.21678924560547,72.89241790771484,0.03797774016857147,0.16980762779712677,7.827051639556885,0.053929999470710754,0.612529993057251,149.6988067626953,0.5443999767303467,1.0887999534606934,1.4735138416290283,-40.380001068115234,2809854604.824678,0.41429999470710754,28.49530029296875
3058489696,-1,1048000004096.0,210.2270050048828,27.333999633789062,6.724949836730957,12.300000190734863,22.759740829467773,13.116430282592773,56.5260009765625,0.03198898956179619,0.08400747925043106,7.691044330596924,0.010579999536275864,0.6884499788284302,146.41554260253906,0.5759999752044678,1.1519999504089355,1.3911532163619995,-16.450000762939453,2810092396.963783,0.3783000111579895,27.3341007232666
3058490112,-1,1543000031232.0,239.156005859375,24.836999893188477,3.690429925918579,15.25,10.3641996383667,8.963199615478516,73.82537078857422,0.0154310567304492,0.09155386686325073,9.629021644592285,0.03345999866724014,0.7355149984359741,166.568603515625,0.5705999732017517,1.1411999464035034,1.801582932472229,75.80000305175781,2810007412.831594,0.29429998993873596,21.83169937133789
3058490222,-1,1234000019456.0,221.98500061035156,43.935001373291016,17.447799682617188,34.220001220703125,15.785300254821777,11.501569747924805,63.92205047607422,0.0785990059375763,0.22132651507854462,5.052577495574951,0.04946000128984451,0.7463449835777283,154.6132049560547,0.670199990272522,1.340399980545044,1.727082371711731,154.10000610351562,2809935503.1812806,0.3422999978065491,47.13840103149414
3058504897,-1,1277999972352.0,224.58599853515625,31.493000030517578,16.14430046081543,76.30000305175781,6.976379871368408,30.880800247192383,83.42645263671875,0.07188471406698227,0.48775267601013184,7.131299018859863,0.10679999738931656,0.6540549993515015,156.43174743652344,0.7052000164985657,1.4104000329971313,1.387765645980835,38.38999938964844,2809810750.8333883,0.7542999982833862,26.734100341796875
3058504960,-1,1401000034304.0,231.58999633789062,68.0999984741211,3.5687499046325684,20.209999084472656,17.66758918762207,22.890289306640625,92.99594116210938,0.015409776009619236,0.1253015100955963,3.4007341861724854,0.03010999970138073,0.4380050003528595,161.29095458984375,0.6123999953269958,1.2247999906539917,1.826237678527832,19.940000534057617,2810147146.356635,0.6762999892234802,51.667598724365234
3058505166,-1,1285999951872.0,225.04800415039062,31.64299964904785,14.48960018157959,21.059999465942383,12.282580375671387,3.5894999504089355,90.56948852539062,0.06438448280096054,0.13434594869613647,7.112094402313232,0.016850000247359276,0.7171800136566162,156.75946044921875,0.6060000061988831,1.2120000123977661,2.4356513023376465,56.31999969482422,2809705065.4382305,0.09629999846220016,29.355499267578125
3058505182,-1,1295999959040.0,225.65899658203125,88.97599792480469,47.08620071411133,78.72000122070312,15.706259727478027,7.233920097351074,88.85505676269531,0.20866085588932037,0.5009081959724426,2.5361783504486084,0.11709000170230865,0.5400450229644775,157.15455627441406,0.6851999759674072,1.3703999519348145,2.5926437377929688,16.979999542236328,2810250107.9014025,0.8292999863624573,52.724098205566406
3058505285,-1,1209999949824.0,220.54600524902344,32.172000885009766,16.187299728393555,9.34000015258789,5.669419765472412,30.985090255737305,87.54756164550781,0.0733964741230011,0.060806915163993835,6.855215549468994,0.02450999990105629,0.7131450176239014,153.6009521484375,0.5824000239372253,1.1648000478744507,1.7473175525665283,-37.369998931884766,2810118273.5424943,0.13830000162124634,29.395099639892578
3058505443,-1,1007000027136.0,207.4290008544922,25.110000610351562,5.693449974060059,9.5,10.886819839477539,21.0851993560791,88.8051528930664,0.02744770422577858,0.06574954837560654,8.260811805725098,0.01940999925136566,0.8270950317382812,144.48768615722656,0.5680000185966492,1.1360000371932983,1.0981688499450684,18.309999465942383,2809687088.025652,0.3783000111579895,23.297199249267578
3058517111,-1,1247999950848.0,222.79100036621094,21.266000747680664,7.211589813232422,22.6200008392334,0.7023299932479858,33.16233825683594,98.8199462890625,0.032369304448366165,0.1457415223121643,10.476393699645996,0.0762299969792366,0.7821699976921082,155.20628356933594,0.5397999882698059,1.0795999765396118,1.7025429010391235,18.940000534057617,2809361860.2890067,0.5163000226020813,22.241899490356445
3058517905,-1,1216999981056.0,220.9759979248047,28.90999984741211,11.502599716186523,9.649999618530273,16.911840438842773,22.979890823364258,98.52884674072266,0.05205361545085907,0.06270522624254227,7.643583297729492,0.01592000015079975,0.5706700086593628,153.8946533203125,0.6128000020980835,1.225600004196167,1.6129209995269775,78.2699966430664,2810223414.167574,0.5443000197410583,28.909000396728516
3058518475,-1,1059000025088.0,210.96299743652344,44.821998596191406,2.0670700073242188,19.729999542236328,14.839240074157715,27.079240798950195,96.3968734741211,0.009798258543014526,0.13428619503974915,4.706684112548828,0.05764999985694885,0.5581899881362915,146.9250030517578,0.5770000219345093,1.1540000438690186,1.351008653640747,34.34000015258789,2810152594.0574164,0.5322999954223633,44.3218994140625
3058518485,-1,1546999955456.0,239.37399291992188,28.152000427246094,12.581600189208984,8.149999618530273,9.695460319519043,32.68667984008789,101.75579071044922,0.05256043002009392,0.04888775572180748,8.502912521362305,0.04521999880671501,0.7431399822235107,166.70840454101562,0.5663999915122986,1.1327999830245972,1.1897579431533813,72.7699966430664,2810209794.9156203,0.5282999873161316,28.15239906311035
3058518501,-1,1373999988736.0,230.08700561523438,27.684999465942383,8.565560340881348,8.5,23.386720657348633,23.29400062561035,107.06761932373047,0.037227485328912735,0.053042106330394745,8.310891151428223,0.033969998359680176,0.8304250240325928,160.2500457763672,0.5738000273704529,1.1476000547409058,1.4321937561035156,63.81999969482422,2810044729.5819464,0.30630001425743103,27.685199737548828
3058518513,-1,1404000010240.0,231.75599670410156,22.91699981689453,11.492899894714355,48.380001068115234,16.316789627075195,25.469039916992188,96.58059692382812,0.049590516835451126,0.29974159598350525,10.112841606140137,0.038189999759197235,0.743399977684021,161.40570068359375,0.6438000202178955,1.287600040435791,0.9160301685333252,153.5,2810162399.918823,0.4683000147342682,20.347200393676758
3058518518,-1,1432000004096.0,233.2530059814453,25.548999786376953,16.14109992980957,15.010000228881836,11.440250396728516,0.13975000381469727,113.47923278808594,0.06919996440410614,0.09237872809171677,9.129633903503418,0.09917999804019928,0.6380450129508972,162.48329162597656,0.5464000105857849,1.0928000211715698,1.3667832612991333,91.22000122070312,2809556887.9769783,0.23430000245571136,22.471399307250977
3058518557,-1,1054000021504.0,210.63699340820312,19.589000701904297,2.4028499126434326,8.90999984741211,11.322449684143066,21.232059478759766,103.58186340332031,0.011407540179789066,0.06073986738920212,10.752820014953613,0.04131000116467476,0.7395800352096558,146.69113159179688,0.5559999942779541,1.1119999885559082,1.4789857864379883,35.20000076293945,2810283338.8761683,0.3603000044822693,20.368200302124023
3058518582,-1,1208000053248.0,220.4219970703125,26.996000289916992,9.745670318603516,14.550000190734863,14.036179542541504,6.362810134887695,110.90054321289062,0.04421369358897209,0.09477770328521729,8.164987564086914,0.008349999785423279,0.6063799858093262,153.51712036132812,0.5943999886512756,1.1887999773025513,1.998203992843628,-11.449999809265137,2810071695.700814,0.09629999846220016,25.374399185180664
3058518610,-1,1094999998464.0,213.27200317382812,24.791000366210938,9.466870307922363,17.280000686645508,2.42546010017395,33.751861572265625,104.3084487915039,0.04438871517777443,0.1162927895784378,8.602799415588379,0.049219999462366104,0.7368249893188477,148.59046936035156,0.5393999814987183,1.0787999629974365,1.3775535821914673,-11.470000267028809,2809067684.446815,0.6703000068664551,22.595500946044922
3058531878,-1,1503999950848.0,237.1179962158203,19.882999420166016,5.158549785614014,7.920000076293945,2.823859930038452,32.870059967041016,116.63835906982422,0.021755201742053032,0.04795486479997635,11.925664901733398,0.0408799983561039,0.8149549961090088,165.15530395507812,0.5285999774932861,1.0571999549865723,1.2524688243865967,-14.449999809265137,2809902816.9765925,0.5382999777793884,19.96430015563965
3058532980,-1,1356999950336.0,229.1009979248047,25.365999221801758,4.924570083618164,3.049999952316284,18.213909149169922,3.8603899478912354,118.27172088623047,0.021495193243026733,0.019110525026917458,9.031814575195312,0.04097000136971474,0.7614499926567078,159.59791564941406,0.5514000058174133,1.1028000116348267,1.1518819332122803,58.810001373291016,2809435404.2495546,0.16830000281333923,24.14699935913086
3058532992,-1,1058000011264.0,210.9080047607422,21.26099967956543,6.8409600257873535,12.260000228881836,22.17490005493164,12.30525016784668,125.85704040527344,0.03243575245141983,0.08347248286008835,9.919947624206543,0.032329998910427094,0.7322199940681458,146.874755859375,0.5432000160217285,1.086400032043457,2.4149718284606934,18.950000762939453,2810381125.105193,0.450300008058548,21.26129913330078
3058532999,-1,1221999984640.0,221.2310028076172,26.69499969482422,13.54259967803955,5.989999771118164,12.451129913330078,27.111589431762695,128.33975219726562,0.06121474504470825,0.03886541724205017,8.287357330322266,0.021139999851584435,0.6014149785041809,154.12158203125,0.5777999758720398,1.1555999517440796,1.8045204877853394,14.970000267028809,2809323998.768576,0.09629999846220016,26.444400787353516
3058533022,-1,1093999984640.0,213.2100067138672,23.18899917602539,4.868269920349121,2.2200000286102295,20.043729782104492,9.555999755859375,115.49224853515625,0.022833215072751045,0.014945047907531261,9.194446563720703,0.021950000897049904,0.7520300149917603,148.544189453125,0.5428000092506409,1.0856000185012817,1.2519069910049438,38.380001068115234,2809125974.8451753,0.46230000257492065,22.917800903320312
3058543949,-1,1054000021504.0,210.64599609375,49.077999114990234,26.70829963684082,6.420000076293945,5.536489963531494,31.918039321899414,133.2872772216797,0.12679234147071838,0.043766364455223083,4.292065620422363,0.03824999928474426,0.6876850128173828,146.68798828125,0.5867999792098999,1.1735999584197998,2.453516721725464,-16.440000534057617,2810463657.7720304,0.3603000044822693,45.31269836425781
3058544049,-1,1153999962112.0,217.03799438476562,15.027999877929688,6.325809955596924,1.4600000381469727,29.24496078491211,29.780229568481445,133.04489135742188,0.029146093875169754,0.009655327536165714,14.442240715026855,0.05000000074505806,0.8920699954032898,151.21185302734375,0.5472000241279602,1.0944000482559204,2.080132007598877,-26.920000076293945,2809112900.3633,0.27630001306533813,16.659799575805664
3058544080,-1,1508000006144.0,237.31900024414062,37.37699890136719,21.249300003051758,39.34000015258789,20.2283992767334,11.752659797668457,146.02430725097656,0.08953897655010223,0.23798473179340363,6.349332809448242,0.07891999930143356,0.639585018157959,165.30471801757812,0.5662000179290771,1.1324000358581543,1.4793692827224731,20.440000534057617,2809742654.5736217,0.41429999470710754,34.825599670410156
3058544342,-1,1098999988224.0,213.56399536132812,34.33599853515625,29.18829917907715,35.20000076293945,21.47092056274414,11.226579666137695,144.65948486328125,0.13667237758636475,0.23662304878234863,6.219827651977539,0.050939999520778656,0.5164200067520142,148.7598114013672,0.7211999893188477,1.4423999786376953,2.053356170654297,182.10000610351562,2809711330.294129,0.8622999787330627,26.144699096679688
3058544395,-1,1432999952384.0,233.3419952392578,25.534000396728516,9.387299537658691,8.5600004196167,5.2812700271606445,4.4921698570251465,131.52955627441406,0.04022978991270065,0.052674002945423126,9.138482093811035,0.01962999999523163,0.5755549669265747,162.50901794433594,0.5917999744415283,1.1835999488830566,0.9469945430755615,45.36000061035156,2810183918.3369093,0.6223000288009644,26.079200744628906
3058544411,-1,1368999985152.0,229.7969970703125,85.697998046875,43.16790008544922,84.88999938964844,7.849599838256836,31.119949340820312,134.93682861328125,0.18785232305526733,0.5303665995597839,2.681474447250366,0.09904000163078308,0.2862749993801117,160.05909729003906,0.7383999824523926,1.4767999649047852,1.563813328742981,257.3999938964844,2809851063.81917,0.9013000130653381,100.00900268554688
3058544440,-1,1130000023552.0,215.56700134277344,24.51799964904785,8.1696195602417,47.02000045776367,28.44662094116211,2.2116000652313232,138.82809448242188,0.03789828345179558,0.3131725490093231,8.792193412780762,0.10232999920845032,0.6284700036048889,150.140869140625,0.5726000070571899,1.1452000141143799,1.4976779222488403,17.450000762939453,2809976088.5521016,0.6762999892234802,23.808500289916992
3058544495,-1,1398000058368.0,231.39500427246094,18.357999801635742,8.477629661560059,19.989999771118164,18.374370574951172,25.762699127197266,144.42897033691406,0.036637045443058014,0.12401817739009857,12.604586601257324,0.03446999937295914,0.7137199640274048,161.18605041503906,0.5809999704360962,1.1619999408721924,2.0225563049316406,40.369998931884766,2809608641.134401,0.23430000245571136,18.921300888061523
3058544519,-1,1254999982080.0,223.2209930419922,26.802000045776367,7.952079772949219,6.300000190734863,12.57349967956543,16.35563087463379,138.5132598876953,0.035624247044324875,0.040516823530197144,8.328519821166992,0.023280000314116478,0.7666800022125244,155.490966796875,0.5789999961853027,1.1579999923706055,1.7730705738067627,52.34000015258789,2809630159.552487,0.46230000257492065,25.870500564575195
3058544570,-1,1371999961088.0,229.97999572753906,23.66200065612793,13.00529956817627,19.25,18.557279586791992,15.799960136413574,143.1125030517578,0.05654969811439514,0.12018434703350067,9.719380378723145,0.04145999997854233,0.8304849863052368,160.1706085205078,0.5532000064849854,1.1064000129699707,2.6072683334350586,38.38999938964844,2810130803.254291,0.47429999709129333,24.82539939880371
3058544582,-1,1404999958528.0,231.76300048828125,23.08799934387207,2.0659101009368896,13.229999542236328,25.134410858154297,30.87257957458496,138.6918487548828,0.008913890458643436,0.08193942159414291,10.03824520111084,0.024730000644922256,0.7746800184249878,161.4607391357422,0.5493999719619751,1.0987999439239502,2.125642776489258,47.849998474121094,2809289405.868615,0.2703000009059906,24.088300704956055
3058544650,-1,1142000058368.0,216.3260040283203,23.027000427246094,6.162069797515869,11.039999961853027,15.319330215454102,32.238380432128906,140.6082305908203,0.02848510816693306,0.07327225059270859,9.394450187683105,0.01522000040858984,0.7734500169754028,150.67095947265625,0.5478000044822693,1.0956000089645386,0.9868371486663818,39.880001068115234,2809949394.818273,0.3903000056743622,21.900999069213867
3058544664,-1,1096000012288.0,213.36000061035156,20.760000228881836,4.6509199142456055,11.130000114440918,12.50175952911377,25.6735897064209,149.28338623046875,0.02179846167564392,0.07488512247800827,10.277456283569336,0.05703999847173691,0.8477350473403931,148.62765502929688,0.5583999752998352,1.1167999505996704,1.5128122568130493,74.27999877929688,2809523657.002212,0.22830000519752502,17.86829948425293
3058544685,-1,1036999983104.0,209.4409942626953,22.801000595092773,8.244990348815918,21.639999389648438,20.41798973083496,13.607870101928711,138.542236328125,0.03936665132641792,0.14830231666564941,9.1856050491333,0.029349999502301216,0.8131200075149536,145.91815185546875,0.5745999813079834,1.1491999626159668,1.480299711227417,43.56999969482422,2809128698.6955657,0.37229999899864197,22.07819938659668
3058557076,-1,1406000037888.0,231.85299682617188,19.77199935913086,6.750420093536377,5.869999885559082,21.394649505615234,0.9894300103187561,154.42947387695312,0.029115086421370506,0.03634971007704735,11.726330757141113,0.006279999855905771,0.8222949504852295,161.48684692382812,0.5490000247955322,1.0980000495910645,2.658726930618286,-25.43000030517578,2809925969.704913,0.3303000032901764,19.534099578857422
3058557084,-1,1295999959040.0,225.61099243164062,22.58300018310547,4.585269927978516,4.340000152587891,12.673810005187988,10.107170104980469,154.69801330566406,0.02032378688454628,0.027613189071416855,9.990302085876465,0.01656999997794628,0.687654972076416,157.17127990722656,0.5633999705314636,1.1267999410629272,2.857553482055664,49.349998474121094,2809353416.3527956,0.2883000075817108,21.35770034790039
3058557098,-1,1277999972352.0,224.593994140625,34.27199935913086,28.95240020751953,60.939998626708984,20.688169479370117,2.8068699836730957,150.4351043701172,0.12890994548797607,0.3895697593688965,6.553279399871826,0.08319000154733658,0.503030002117157,156.42897033691406,0.6313999891281128,1.2627999782562256,1.321938157081604,155.89999389648438,2809960834.989914,0.880299985408783,32.871700286865234
3058557113,-1,1021999972352.0,208.46299743652344,23.909000396728516,16.846099853515625,23.899999618530273,14.221710205078125,31.167409896850586,153.92745971679688,0.08081098645925522,0.1646023690700531,8.71901798248291,0.05829000100493431,0.7517250180244446,145.19839477539062,0.5583999752998352,1.1167999505996704,1.7949726581573486,83.04000091552734,2809871765.082139,0.33629998564720154,24.165599822998047
3058565825,-1,1117000040448.0,214.6959991455078,17.9060001373291,5.829410076141357,3.7699999809265137,17.413349151611328,32.31650161743164,154.7129669189453,0.0271519273519516,0.0252043716609478,11.9901704788208,0.05751999840140343,0.7718549966812134,149.5772247314453,0.545199990272522,1.090399980545044,1.4428397417068481,5.48799991607666,2809168466.911269,0.4203000068664551,19.781299591064453
