id,mvir,f_sub
3058534550,145299996672.0,0.0
3058534572,141900005376.0,0.0806906268513544
3058543681,148799995904.0,0.0
3058544557,160000000000.0,0.0673124992
3058545150,144200007680.0,0.06427183946180494
3058545334,159299993600.0,0.19165098633123862
3058545348,142700003328.0,0.14709179127174857
3058545520,145000005632.0,0.05827585892269216
3058545599,160999997440.0,0.2666459661777247
3058545730,164899995648.0,0.047938145206954566
3058545837,162900000768.0,0.0
3058545838,165600002048.0,0.0
3058545883,155399995392.0,0.0
3058545999,144200007680.0,0.0
3058546014,151200006144.0,0.0
3058557487,142999994368.0,0.0
3058557501,160599998464.0,0.0
3058557510,152800002048.0,0.0
3058558459,147200000000.0,0.0
3058558655,160999997440.0,0.0
3058566652,145200005120.0,0.0
3058567349,149900001280.0,0.0
3058568132,141900005376.0,0.0
3058568854,148100005888.0,0.21532747200642705
3058569560,161500004352.0,0.0
3058570554,147700006912.0,0.14583614580894083
3058570761,162100002816.0,0.2547809996948594
3058571016,165099995136.0,0.0
3058571027,164499996672.0,0.0
3058571138,146099994624.0,0.0
3058584603,144299999232.0,0.1256410254226771
3058585161,149100003328.0,0.04570757821519235
3058585184,145400004608.0,0.0
3058585279,164099997696.0,0.0
3058585287,161900003328.0,0.0
3058585313,143500001280.0,0.0
3058585315,153999998976.0,0.0
3058585325,155900002304.0,0.11277742057832471
3058585332,161500004352.0,0.0
3058585349,148300005376.0,0.0
3058585367,163200008192.0,0.0
3058585857,147099992064.0,0.0
3058585871,144800006144.0,0.0
3058585910,148399996928.0,0.0
3058585931,146800001024.0,0.1884877344890229
3058585964,147500007424.0,0.0
3058595238,149500002304.0,0.22338460338007943
3058595736,150600007680.0,0.0
3058596286,146299994112.0,0.0
3058596375,158099996672.0,0.13790639005030023
3058596495,156100001792.0,0.0
3058596566,142300004352.0,0.06417427952715063
3058596576,158699995136.0,0.0
3058596607,144099999744.0,0.0
3058596623,151299997696.0,0.0
3058611099,160399998976.0,0.11134663253129022
3058611120,160000000000.0,0.1456875008
3058611129,141700005888.0,0.0
3058611135,158699995136.0,0.0
3058611264,142300004352.0,0.0
3058619826,148399996928.0,0.0
3058620173,145200005120.0,0.0
3058620664,161199996928.0,0.0
3058620802,158800003072.0,0.0
3058620973,164000006144.0,0.18201218440071426
3058620988,156899999744.0,0.0
3058621002,155599994880.0,0.11998715130034843
3058621029,146000003072.0,0.0
3058621037,160399998976.0,0.0
3058621079,160399998976.0,0.0
3058621098,146499993600.0,0.11071673013370016
3058621105,162300002304.0,0.0
3058621119,150499999744.0,0.0
3058621121,146299994112.0,0.0
3058621131,157000007680.0,0.0
3058621142,152099995648.0,0.19802761571213795
3058632974,162300002304.0,0.0
3058634104,147999997952.0,0.0
3058635495,158800003072.0,0.0
3058635622,162700001280.0,0.04607252575923274
3058635641,151400005632.0,0.0
3058635688,151699996672.0,0.0
3058635711,146800001024.0,0.0
3058635734,142199996416.0,0.13129395638929353
3058635748,145800003584.0,0.0
3058649242,155799994368.0,0.0
3058649612,154700005376.0,0.0
3058650687,162199994368.0,0.0
3058650890,147099992064.0,0.0
3058650916,163299999744.0,0.0
3058650941,149500002304.0,0.0
3058650948,141500006400.0,0.0
3058651087,152000004096.0,0.0
3058651093,159099994112.0,0.0
3058651136,149199994880.0,0.07493298015855804
3058651153,161100005376.0,0.0
3058651159,163200008192.0,0.0
3058651167,158400004096.0,0.0
3058651173,154599997440.0,0.0
3058651177,161599995904.0,0.0
3058651210,142700003328.0,0.0
3058661476,142599995392.0,0.0
3058661730,148300005376.0,0.0
3058661824,146099994624.0,0.0
3058662109,157800005632.0,0.04577946604670499
3058662141,148799995904.0,0.0
3058662220,145800003584.0,0.0
3058662244,159299993600.0,0.04962335375762376
3058662252,146299994112.0,0.0
3058662300,145400004608.0,0.0
3058674280,147999997952.0,0.0
3058674349,165299994624.0,0.0
3058674399,153900007424.0,0.0
3058674425,156100001792.0,0.25144139314168495
3058674459,141900005376.0,0.0
3058674535,144299999232.0,0.0
3058674575,153499992064.0,0.0
3058682487,162100002816.0,0.0
3058683041,160000000000.0,0.0
3058684595,148599996416.0,0.15962314979871714
3058685655,146000003072.0,0.07561643676511169
3058685850,141599997952.0,0.0
3058685884,148700004352.0,0.0
3058685972,144499998720.0,0.0
3058685988,152899993600.0,0.0
3058686024,155599994880.0,0.0
3058686113,143100002304.0,0.0
3058686114,145000005632.0,0.0
3058695884,156199993344.0,0.0
3058697993,154300006400.0,0.0
3058698481,165899993088.0,0.0
3058698511,147500007424.0,0.0
3058698536,152000004096.0,0.17572367694891985
3058698565,161900003328.0,0.0
3058698608,157299998720.0,0.0
3058698680,141999996928.0,0.0
3058710555,145200005120.0,0.0
3058710859,143100002304.0,0.21431167565496784
3058710934,160000000000.0,0.0
3058710963,145800003584.0,0.0
3058710973,151600005120.0,0.0
3058710977,142700003328.0,0.33237560990787646
3058711032,150100000768.0,0.0
3058711064,144600006656.0,0.0
3058721916,165200003072.0,0.0
3058724327,151800004608.0,0.0
3058724404,158000005120.0,0.0
3058724429,161599995904.0,0.0
3058724462,163299999744.0,0.0
3058724493,157400006656.0,0.0
3058724519,148799995904.0,0.08884408674667593
3058724538,150499999744.0,0.0
3058724548,142799994880.0,0.0
3058733507,163800006656.0,0.0
3058735060,144200007680.0,0.0
3058737106,154799996928.0,0.04930878609481002
3058737181,165600002048.0,0.0
3058737333,143500001280.0,0.13198606332444487
3058737507,145800003584.0,0.0
3058737799,165099995136.0,0.15105996345703004
3058737874,150600007680.0,0.0
3058737946,145299996672.0,0.0
3058737989,148399996928.0,0.0
3058745787,147500007424.0,0.0
3058746034,155100004352.0,0.0
3058746319,144200007680.0,0.0
3058749600,149599993856.0,0.0
3058749770,159499993088.0,0.0
3058749807,151000006656.0,0.04784105749384054
3058749810,150699999232.0,0.0
3058750331,145800003584.0,0.0
3058750343,154599997440.0,0.0
3058750385,147599998976.0,0.42661247255319223
3058759215,148700004352.0,0.15400134564751947
3058759563,162300002304.0,0.0
3058760228,143199993856.0,0.0
3058762470,150499999744.0,0.09508305408864626
3058762588,146800001024.0,0.0
3058762869,151000006656.0,0.0
3058763090,163299999744.0,0.0
3058764419,164600004608.0,0.0
3058764442,151699996672.0,0.0
3058764447,146899992576.0,0.0
3058764466,153499992064.0,0.10208469332992916
3058764493,148999995392.0,0.0
3058773877,153200001024.0,0.0
3058774265,160399998976.0,0.0
3058774346,153299992576.0,0.0
3058774488,165600002048.0,0.0
3058774554,151000006656.0,0.0
3058782348,162300002304.0,0.0
3058784215,154300006400.0,0.0
3058784499,154300006400.0,0.04946856525859483
3058784518,146400002048.0,0.050273223340440154
3058784573,152400003072.0,0.09750656139409346
3058790928,152200003584.0,0.0
3058792448,149900001280.0,0.0
3058793046,142399995904.0,0.0
3058793373,160599998464.0,0.0
3058793442,160100007936.0,0.04852591849405566
3058793450,142399995904.0,0.0
3058793462,147200000000.0,0.0
3058793473,159600001024.0,0.0
3058793487,155799994368.0,0.0
3058793514,152699994112.0,0.0
3058793520,151299997696.0,0.0
3058793528,159699992576.0,0.0
3058793530,144499998720.0,0.0
3058803941,144899997696.0,0.0
3058804439,154999996416.0,0.0
3058806034,165200003072.0,0.0
3058806098,162900000768.0,0.0
3058806150,143500001280.0,0.0
3058806170,154799996928.0,0.16640827203621583
3058806177,151800004608.0,0.0
3058806242,145600004096.0,0.0
3058806348,148300005376.0,0.31159809287153506
3058818724,157000007680.0,0.0
3058819288,157600006144.0,0.0
3058821002,150199992320.0,0.0
3058821205,159200002048.0,0.0
3058821436,163400007680.0,0.0
3058821575,158400004096.0,0.19874999082020225
3058821595,155500003328.0,0.0
3058821624,161900003328.0,0.0
3058821636,152200003584.0,0.0
3058821655,159600001024.0,0.0
3058821668,162500001792.0,0.16184615363674887
3058821673,145600004096.0,0.0
3058821727,149100003328.0,0.0
3058821761,142199996416.0,0.05655414961104129
3058832878,151699996672.0,0.4752801939468193
3058833521,165299994624.0,0.0
3058834566,158400004096.0,0.0
3058835417,154999996416.0,0.0
3058835605,152899993600.0,0.0
3058835852,165299994624.0,0.0
3058835866,162500001792.0,0.0713230737734711
3058835893,164600004608.0,0.0
3058835949,163600007168.0,0.0
3058835958,143500001280.0,0.0
3058835978,157699997696.0,0.0
3058836080,144299999232.0,0.18135827788831016
3058846279,161900003328.0,0.0
3058847183,141599997952.0,0.0
3058848930,158800003072.0,0.0
3058849819,155900002304.0,0.0
3058850660,161500004352.0,0.0
3058850687,158699995136.0,0.04981096520655662
3058850785,155799994368.0,0.42779206557974914
3058850788,153099993088.0,0.0
3058850813,160799997952.0,0.0
3058850830,141500006400.0,0.0
3058850831,153900007424.0,0.0
3058850873,144600006656.0,0.0
3058859277,152899993600.0,0.0
3058859700,141999996928.0,0.0
3058859979,142599995392.0,0.0
3058861607,151600005120.0,0.0
3058861643,141700005888.0,0.0
3058861666,158400004096.0,0.09120580289407217
3058861680,163600007168.0,0.0
3058861768,164099997696.0,0.0
3058861807,148300005376.0,0.15718138424135453
3058861815,163600007168.0,0.0
3058861830,161900003328.0,0.0
3058861832,144600006656.0,0.0
3058861861,144499998720.0,0.0537647059157012
3058862514,151400005632.0,0.0
3058872455,155599994880.0,0.0
3058874109,143399993344.0,0.0
3058874763,142399995904.0,0.0
3058875710,158400004096.0,0.0
3058875715,149799993344.0,0.08731642919344561
3058875736,164400005120.0,0.0
3058875743,142999994368.0,0.13440560506973684
3058875745,157200007168.0,0.0
3058875780,155900002304.0,0.0
3058875786,156199993344.0,0.0
3058875800,153099993088.0,0.0
3058875822,148799995904.0,0.0
3058886065,157400006656.0,0.0
3058886386,147300007936.0,0.0
3058888288,146699993088.0,0.0
3058888843,149100003328.0,0.0
3058888906,152099995648.0,0.046594347579083505
3058888954,155599994880.0,0.0
3058888960,163400007680.0,0.0
3058888995,158099996672.0,0.0
3058888997,148599996416.0,0.0
3058889012,160999997440.0,0.04825465875485668
3058889014,153099993088.0,0.054304377840312605
3058901141,150499999744.0,0.0
3058902408,164099997696.0,0.0
3058902477,162500001792.0,0.46886152777723167
3058902652,149199994880.0,0.11970509622580491
3058902669,153700007936.0,0.0
3058902696,145800003584.0,0.0
3058904286,142199996416.0,0.0
3058913792,165899993088.0,0.0
3058914326,151200006144.0,0.0
3058914378,145299996672.0,0.0
3058914435,141300006912.0,0.0
3058914439,143100002304.0,0.206722569194348
3058914478,143399993344.0,0.0
3058926895,142700003328.0,0.0
3058930028,152899993600.0,0.0
3058930328,160599998464.0,0.0
3058930514,147900006400.0,0.2856659669218243
3058930533,148300005376.0,0.0
3058930581,152499994624.0,0.0
3058930598,150499999744.0,0.0
3058930632,156300001280.0,0.0
3058930681,153999998976.0,0.14870130467707882
3058930686,164099997696.0,0.0
3058930731,154399997952.0,0.0
3058930757,150699999232.0,0.0
3058930763,148799995904.0,0.0
3058942999,154300006400.0,0.0
3058943041,150199992320.0,0.0
3058943469,148599996416.0,0.0
3058943511,157699997696.0,0.0
3058943578,163299999744.0,0.0
3058943662,149100003328.0,0.0
3058943705,165899993088.0,0.04929475715928488
3058943732,155900002304.0,0.07953816431522816
3058943733,147999997952.0,0.0
3058943802,153099993088.0,0.0
3058956134,161799995392.0,0.0
3058956424,165200003072.0,0.0
3058956987,165499994112.0,0.0
3058957233,160700006400.0,0.0
3058958004,160799997952.0,0.0
3058958076,162199994368.0,0.4058939674352332
3058958098,148599996416.0,0.0
3058958144,141500006400.0,0.0
3058958148,154300006400.0,0.0
3058958152,164800004096.0,0.0
3058958205,153900007424.0,0.0
3058958230,151299997696.0,0.0
3058958278,148799995904.0,0.0659475837508152
3058970965,146299994112.0,0.17887901854572563
3058971830,150199992320.0,0.0
3058972025,156300001280.0,0.0
3058972251,165499994112.0,0.0
3058972262,161799995392.0,0.0
3058972276,159600001024.0,0.0
3058972314,143500001280.0,0.11491289363701392
3058972352,149199994880.0,0.0
3058972361,148999995392.0,0.34395974132192275
3058981380,158699995136.0,0.0
3058981601,155199995904.0,0.0
3058981686,155799994368.0,0.1723363406071776
3058982029,146000003072.0,0.048541095307409285
3058982055,146499993600.0,0.08
3058982089,161799995392.0,0.0
3058982117,162700001280.0,0.09047326296370144
3058982129,146800001024.0,0.0
3058982148,161399996416.0,0.0
3058982166,164800004096.0,0.0
3058982167,144499998720.0,0.0
3058982211,156199993344.0,0.0
3058993713,150300000256.0,0.0
3058993822,146400002048.0,0.0
3058996632,147300007936.0,0.22946366372692711
3058996640,147599998976.0,0.0
3058996846,141300006912.0,0.0
3058997253,143700000768.0,0.0
3058997524,141999996928.0,0.0
3058997602,164800004096.0,0.0
3058997626,149799993344.0,0.0
3058997673,165299994624.0,0.0
3058997698,141599997952.0,0.0
3059007781,152099995648.0,0.0
3059008955,144499998720.0,0.0
3059009063,155799994368.0,0.0
3059009182,146000003072.0,0.0
3059009199,143399993344.0,0.0
3059009200,142399995904.0,0.0
3059009219,141700005888.0,0.0
3059021809,157699997696.0,0.0
3059022882,155599994880.0,0.0
3059023122,155799994368.0,0.18896021222223308
3059023178,158200004608.0,0.0
3059023189,158699995136.0,0.0
3059023194,158200004608.0,0.0
3059023229,152800002048.0,0.0
3059036482,161100005376.0,0.08460583285635656
3059036730,145000005632.0,0.0
3059036810,159200002048.0,0.0
3059036905,151699996672.0,0.0
3059036933,142199996416.0,0.0
3059044973,163699998720.0,0.0
3059045997,162300002304.0,0.0
3059047087,143700000768.0,0.10626304477654824
3059047909,153499992064.0,0.0
3059048027,144499998720.0,0.07640138475981849
3059048097,157600006144.0,0.0
3059048182,148999995392.0,0.0
3059048197,152400003072.0,0.0
3059048201,146000003072.0,0.0
3059058715,156500000768.0,0.0
3059059356,142599995392.0,0.0
3059059783,148999995392.0,0.0
3059059790,146699993088.0,0.0
3059060551,147900006400.0,0.1068965462330095
3059060558,155799994368.0,0.0
3059060568,146800001024.0,0.0
3059060577,159099994112.0,0.0
3059060624,157299998720.0,0.0
3059060628,152400003072.0,0.0
3059060680,145400004608.0,0.2933975130125465
3059070528,151000006656.0,0.0
3059071705,152400003072.0,0.0
3059071835,151000006656.0,0.0
3059071901,154999996416.0,0.0
3059072067,158800003072.0,0.0
3059072119,164099997696.0,0.0
3059072139,160399998976.0,0.14619700442459932
3059072185,150699999232.0,0.07690776161290751
3059072197,158499995648.0,0.17028391715505115
3059072223,153900007424.0,0.16120857171661834
3059072248,158499995648.0,0.0
3059072294,143900000256.0,0.0
3059082111,148399996928.0,0.0
3059082401,157699997696.0,0.0
3059084432,146099994624.0,0.47296376365950166
3059084436,165899993088.0,0.0
3059085979,141900005376.0,0.0
3059086143,161399996416.0,0.0
3059086254,157299998720.0,0.0
3059086324,163200008192.0,0.0
3059086337,159899992064.0,0.0
3059086348,157200007168.0,0.23148853010617185
3059086429,157699997696.0,0.08123018751524637
3059086436,153999998976.0,0.0
3059086446,156899999744.0,0.0
3059086501,147099992064.0,0.0
3059086538,151299997696.0,0.18288169224956655
3059096772,164099997696.0,0.0
3059099060,147200000000.0,0.0
3059099119,152899993600.0,0.09005886828238559
3059099159,143700000768.0,0.25991648150580476
3059099262,151800004608.0,0.17061922559806725
3059099317,161100005376.0,0.0
3059099387,157699997696.0,0.0
3059099404,156500000768.0,0.0
3059099458,149799993344.0,0.0
3059099473,142399995904.0,0.0
3059100241,143399993344.0,0.0
3059110040,160599998464.0,0.0
3059110186,146800001024.0,0.0
3059110336,159099994112.0,0.046260215414080125
3059110485,155199995904.0,0.0
3059110515,158899994624.0,0.0
3059110526,149599993856.0,0.08288770393891746
3059110567,146000003072.0,0.0
3059110573,150499999744.0,0.0
3059110575,142999994368.0,0.0
3059110602,146800001024.0,0.2664850047896414
3059119954,162900000768.0,0.04183548208637415
3059120936,141900005376.0,0.06723748999669664
3059121073,164000006144.0,0.0
3059121148,157200007168.0,0.09363867257505086
3059121186,160700006400.0,0.0
3059121198,145299996672.0,0.0
3059121214,147999997952.0,0.1261486512591381
3059121232,145400004608.0,0.0
3059121256,149500002304.0,0.0
3059134151,147300007936.0,0.4302783255486165
3059134297,158000005120.0,0.0
3059134778,149199994880.0,0.0
3059134846,146699993088.0,0.0
3059134900,145699995648.0,0.0
3059134963,155100004352.0,0.07117988194858255
3059135006,149100003328.0,0.176391681213739
3059135049,155199995904.0,0.0
3059135080,151400005632.0,0.08731835701600404
3059135119,141300006912.0,0.0
3059135142,144200007680.0,0.0
3059135176,154999996416.0,0.0
3059135194,144200007680.0,0.3440360311636843
3059135204,147900006400.0,0.0
3059135267,145200005120.0,0.0
3059147541,155399995392.0,0.0
3059147888,146000003072.0,0.0
3059148249,162300002304.0,0.24103511041685216
3059148409,149100003328.0,0.0
3059148420,160700006400.0,0.25700061682138176
3059148444,141300006912.0,0.1302476917461285
3059148514,142399995904.0,0.0
3059148516,155100004352.0,0.0
3059148526,156500000768.0,0.0
3059148591,149900001280.0,0.0
3059148597,144600006656.0,0.15082986769070816
3059163292,144299999232.0,0.051947332223808394
3059163882,150499999744.0,0.0
3059163961,152699994112.0,0.0
3059164094,147900006400.0,0.10324542904144188
3059164423,145600004096.0,0.08145603990629162
3059164491,160700006400.0,0.0
3059164502,163800006656.0,0.0
3059164574,149599993856.0,0.0
3059164578,161100005376.0,0.0
3059164582,159600001024.0,0.0
3059164609,152899993600.0,0.0
3059164623,155599994880.0,0.0
3059164628,145800003584.0,0.0
3059177993,149199994880.0,0.40375335819850666
3059178767,156899999744.0,0.0
3059179421,155799994368.0,0.0
3059179635,144499998720.0,0.0
3059179647,147999997952.0,0.0
3059179657,141599997952.0,0.0
3059179691,157000007680.0,0.0
3059179732,158000005120.0,0.0
3059186661,164800004096.0,0.0
3059188080,162700001280.0,0.0
3059189376,148700004352.0,0.0
3059190172,145400004608.0,0.0
3059190303,150600007680.0,0.0
3059190425,143199993856.0,0.0
3059190453,164499996672.0,0.0
3059190480,144200007680.0,0.0
3059190543,152699994112.0,0.05980354032824653
3059190545,161500004352.0,0.0
3059190603,143100002304.0,0.04857442314524479
3059190809,158400004096.0,0.12304293176777874
3059201717,152000004096.0,0.0
3059201808,160799997952.0,0.3542910389402242
3059201828,152000004096.0,0.05828289190311365
3059201919,147599998976.0,0.0
3059201935,160100007936.0,0.06129294007232497
3059201947,149399994368.0,0.0
3059201959,162500001792.0,0.0
3059201966,164000006144.0,0.0
3059201970,158699995136.0,0.0
3059202010,153299992576.0,0.0
3059202013,150899998720.0,0.0
3059211219,162300002304.0,0.0
3059214079,165299994624.0,0.05524501241982569
3059214228,154999996416.0,0.0
3059214281,149900001280.0,0.04637091397361728
3059214309,163800006656.0,0.0
3059214324,153600000000.0,0.0
3059214373,155500003328.0,0.10077169955390215
3059214397,143399993344.0,0.0
3059214415,147900006400.0,0.0
3059216864,145400004608.0,0.05249655910657397
3059222216,164600004608.0,0.07533414126889597
3059224622,150100000768.0,0.0
3059226065,165600002048.0,0.0
3059226077,152200003584.0,0.0
3059226080,155199995904.0,0.0
3059235276,164400005120.0,0.0
3059235972,157699997696.0,0.31807230029701067
3059236991,157400006656.0,0.0
3059237077,156300001280.0,0.0
3059237184,157699997696.0,0.0
3059237335,152800002048.0,0.12133507188158228
3059237349,144499998720.0,0.0
3059237378,143900000256.0,0.0
3059244985,164899995648.0,0.052073984442850094
3059246721,164400005120.0,0.08041362124259281
3059248014,154599997440.0,0.0
3059248190,143799992320.0,0.2132823488595858
3059248313,155900002304.0,0.0
3059248347,155399995392.0,0.0
3059248365,145800003584.0,0.28607679735734404
3059248369,145800003584.0,0.0
3059248407,150199992320.0,0.0
3059248474,145299996672.0,0.0
3059257289,164099997696.0,0.0
3059259070,155500003328.0,0.16829581221808063
3059261241,154100006912.0,0.0
3059261404,141300006912.0,0.0
3059261440,157200007168.0,0.0
3059261528,141300006912.0,0.05112526289187674
3059269180,146499993600.0,0.0
3059271037,153700007936.0,0.0
3059271259,154700005376.0,0.3717517820909012
3059271282,142999994368.0,0.047657344981861305
3059271305,161900003328.0,0.0
3059271372,149399994368.0,0.3795180746013775
3059271407,150600007680.0,0.0
3059271421,161799995392.0,0.0
3059271452,151600005120.0,0.189709759503206
3059271454,152200003584.0,0.0
3059271470,144600006656.0,0.0
3059271494,143700000768.0,0.0
3059271518,152699994112.0,0.0
3059271530,145699995648.0,0.0
3059271557,148399996928.0,0.0
3059285565,144200007680.0,0.13897363675924043
3059286326,148300005376.0,0.09008765688259444
3059286569,156100001792.0,0.0
3059286587,162199994368.0,0.2621454990160509
3059286610,154300006400.0,0.0
3059298492,159299993600.0,0.0
3059299111,155500003328.0,0.0
3059299686,150600007680.0,0.0
3059300149,155399995392.0,0.07104247314905866
3059300692,165699993600.0,0.0
3059300721,163200008192.0,0.0
3059300724,155500003328.0,0.0
3059300729,147599998976.0,0.061869920862837394
3059300731,154399997952.0,0.11826425524744297
3059300738,158499995648.0,0.0
3059310761,159099994112.0,0.1524827193074686
3059312269,147700006912.0,0.0
3059312274,145000005632.0,0.15227585615436123
3059312392,154999996416.0,0.0
3059312531,144200007680.0,0.0
3059312548,164099997696.0,0.0
3059312589,156300001280.0,0.0
3059323530,165699993600.0,0.0
3059323569,150699999232.0,0.0
3059324561,164200005632.0,0.0
3059324829,158899994624.0,0.0
3059325316,163699998720.0,0.0
3059325786,158800003072.0,0.0
3059326000,143199993856.0,0.0
3059326179,145400004608.0,0.0862448408430796
3059326212,145600004096.0,0.3453983410525302
3059326294,160599998464.0,0.04837484439790636
3059326349,152800002048.0,0.0
3059326422,164899995648.0,0.0
3059326442,165699993600.0,0.0
3059326561,146299994112.0,0.0
3059337900,144099999744.0,0.0
3059338629,148300005376.0,0.0
3059338758,163800006656.0,0.0
3059338964,165899993088.0,0.0
3059339029,165299994624.0,0.0
3059339075,155599994880.0,0.451092547490963
3059339119,152899993600.0,0.0
3059339134,141999996928.0,0.0
3059339172,160700006400.0,0.0
3059339183,165899993088.0,0.0
3059339246,142399995904.0,0.0
3059339250,150899998720.0,0.0
3059352257,156100001792.0,0.05850096189087941
3059352975,141500006400.0,0.0
3059353484,158699995136.0,0.0
3059353962,148300005376.0,0.0
3059353985,160799997952.0,0.0
3059354015,145600004096.0,0.0
3059354070,156599992320.0,0.0
3059354087,148799995904.0,0.0
3059354108,152200003584.0,0.0
3059354130,152099995648.0,0.053767259079520784
3059354184,143700000768.0,0.0
3059364547,148799995904.0,0.0
3059366001,164499996672.0,0.0
3059366695,154399997952.0,0.19067357765867543
3059366743,148100005888.0,0.0
3059366763,160799997952.0,0.0500124376518997
3059366813,144099999744.0,0.06809854413208347
3059366872,157000007680.0,0.0
3059366882,154100006912.0,0.0
3059366894,144299999232.0,0.0
3059366911,148100005888.0,0.0
3059379418,141900005376.0,0.0
3059380020,155799994368.0,0.0
3059380103,146400002048.0,0.24202869169621066
3059381125,143700000768.0,0.0
3059381498,158400004096.0,0.0
3059381599,156599992320.0,0.0
3059382381,162300002304.0,0.04282809590464613
3059382438,147599998976.0,0.0
3059391767,144899997696.0,0.2906142292724305
3059393451,158800003072.0,0.0
3059394884,153900007424.0,0.0
3059395033,163299999744.0,0.0
3059395106,164600004608.0,0.0
3059395118,156899999744.0,0.0
3059395121,145699995648.0,0.0
3059395137,143100002304.0,0.20573025524806074
3059395156,148100005888.0,0.0
3059395168,160799997952.0,0.24919154944243962
3059404336,147999997952.0,0.0
3059405291,160300007424.0,0.0
3059405761,165699993600.0,0.0
3059406503,147099992064.0,0.0
3059407000,145800003584.0,0.0
3059408811,162599993344.0,0.0
3059408879,154100006912.0,0.236145340426758
3059408882,150600007680.0,0.0
3059408905,156199993344.0,0.0
3059408946,151699996672.0,0.0
3059408960,156100001792.0,0.043657911503939925
3059408984,142999994368.0,0.0
3059415500,146000003072.0,0.05134246467312294
3059416200,142999994368.0,0.0
3059416507,164000006144.0,0.0
3059419592,148100005888.0,0.0
3059419958,165699993600.0,0.0
3059420063,141300006912.0,0.0
3059420075,153499992064.0,0.0
3059420079,163699998720.0,0.0
3059420120,141999996928.0,0.0
3059420181,146899992576.0,0.07978216528456634
3059428424,159299993600.0,0.0
3059429970,153999998976.0,0.0
3059430020,158499995648.0,0.0
3059430235,164200005632.0,0.0
3059430243,157000007680.0,0.0
3059430341,153299992576.0,0.07560339319817085
3059439934,161199996928.0,0.0
3059441383,143399993344.0,0.0
3059442186,161500004352.0,0.0
3059442320,155799994368.0,0.0
3059442333,165099995136.0,0.0
3059442396,141900005376.0,0.0
3059442493,151200006144.0,0.053187827679986685
3059442573,154599997440.0,0.0
3059442578,165299994624.0,0.0
3059442619,160000000000.0,0.0
3059442624,155799994368.0,0.0
3059442633,144800006144.0,0.3464088321523766
3059442635,148399996928.0,0.0
3059442653,157200007168.0,0.0
3059442654,149399994368.0,0.0
3059442685,151699996672.0,0.0
3059442714,145699995648.0,0.0
3059454192,148599996416.0,0.174293404149849
3059455175,155599994880.0,0.0
3059456237,144099999744.0,0.0
3059456245,151299997696.0,0.07204229947115307
3059456317,162500001792.0,0.0
3059456376,161199996928.0,0.0
3059456427,165699993600.0,0.0
3059456514,151400005632.0,0.0
3059456553,149500002304.0,0.1522407969045967
3059456559,156599992320.0,0.0
3059456579,145400004608.0,0.0
3059456631,145200005120.0,0.22059227255211822
3059456659,143100002304.0,0.0
3059470097,156100001792.0,0.07072389412724396
3059470557,146899992576.0,0.21524847748131176
3059470732,144600006656.0,0.18098200660707997
3059470830,159200002048.0,0.0
3059470836,152499994624.0,0.0
